country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10
India,IN,2022-07-24,Films,2,The Gray Man,,1
India,IN,2022-07-24,Films,3,F3: Fun and Frustration,,1
India,IN,2022-07-24,Films,4,Vaashi (Malayalam),,2
India,IN,2022-07-24,Films,5,Godse,,1
India,IN,2022-07-24,Films,6,Uncharted,,2
India,IN,2022-07-24,Films,7,Major (Hindi),,4
India,IN,2022-07-24,Films,8,Bhool Bhulaiyaa 2,,6
India,IN,2022-07-24,Films,9,Ante Sundaraniki,,3
India,IN,2022-07-24,Films,10,RRR (Hindi),,9
India,IN,2022-07-24,TV,1,Manifest,Manifest: Season 1,3
India,IN,2022-07-24,TV,2,Indian Predator: The Butcher of Delhi,Indian Predator: The Butcher of Delhi: Limited Series,1
India,IN,2022-07-24,TV,3,Stranger Things,Stranger Things 4,9
India,IN,2022-07-24,TV,4,Resident Evil,Resident Evil: Season 1,2
India,IN,2022-07-24,TV,5,Manifest,Manifest: Season 2,3
India,IN,2022-07-24,TV,6,Manifest,Manifest: Season 3,2
India,IN,2022-07-24,TV,7,Kung Fu Panda: The Dragon Knight,Kung Fu Panda: The Dragon Knight: Season 1,2
India,IN,2022-07-24,TV,8,She,She: Season 2,6
India,IN,2022-07-24,TV,9,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,1
India,IN,2022-07-24,TV,10,Stranger Things,Stranger Things 3,9
India,IN,2022-07-17,Films,1,Uncharted,,1
India,IN,2022-07-17,Films,2,Jaadugar,,1
India,IN,2022-07-17,Films,3,Ante Sundaraniki,,2
India,IN,2022-07-17,Films,4,Major (Hindi),,3
India,IN,2022-07-17,Films,5,Hurdang,,1
India,IN,2022-07-17,Films,6,The Sea Beast,,2
India,IN,2022-07-17,Films,7,Bhool Bhulaiyaa 2,,5
India,IN,2022-07-17,Films,8,Ante Sundaraniki (Tamil),,1
India,IN,2022-07-17,Films,9,Vaashi (Malayalam),,1
India,IN,2022-07-17,Films,10,Ranveer vs Wild with Bear Grylls,,2
India,IN,2022-07-17,TV,1,Manifest,Manifest: Season 1,2
India,IN,2022-07-17,TV,2,Stranger Things,Stranger Things 4,8
India,IN,2022-07-17,TV,3,Manifest,Manifest: Season 2,2
India,IN,2022-07-17,TV,4,Resident Evil,Resident Evil: Season 1,1
India,IN,2022-07-17,TV,5,She,She: Season 2,5
India,IN,2022-07-17,TV,6,Manifest,Manifest: Season 3,1
India,IN,2022-07-17,TV,7,Kung Fu Panda: The Dragon Knight,Kung Fu Panda: The Dragon Knight: Season 1,1
India,IN,2022-07-17,TV,8,Stranger Things,Stranger Things 2,8
India,IN,2022-07-17,TV,9,Stranger Things,Stranger Things 3,8
India,IN,2022-07-17,TV,10,Stranger Things,,8
India,IN,2022-07-10,Films,1,Major (Hindi),,2
India,IN,2022-07-10,Films,2,Ante Sundaraniki,,1
India,IN,2022-07-10,Films,3,Major (Telugu),,2
India,IN,2022-07-10,Films,4,Bhool Bhulaiyaa 2,,4
India,IN,2022-07-10,Films,5,Operation Romeo,,1
India,IN,2022-07-10,Films,6,Anek,,3
India,IN,2022-07-10,Films,7,Virata Parvam,,2
India,IN,2022-07-10,Films,8,Ranveer vs Wild with Bear Grylls,,1
India,IN,2022-07-10,Films,9,RRR (Hindi),,8
India,IN,2022-07-10,Films,10,The Sea Beast,,1
India,IN,2022-07-10,TV,1,Stranger Things,Stranger Things 4,7
India,IN,2022-07-10,TV,2,Manifest,Manifest: Season 1,1
India,IN,2022-07-10,TV,3,She,She: Season 2,4
India,IN,2022-07-10,TV,4,Stranger Things,,7
India,IN,2022-07-10,TV,5,Stranger Things,Stranger Things 2,7
India,IN,2022-07-10,TV,6,Manifest,Manifest: Season 2,1
India,IN,2022-07-10,TV,7,Stranger Things,Stranger Things 3,7
India,IN,2022-07-10,TV,8,She,She: Season 1,7
India,IN,2022-07-10,TV,9,The Umbrella Academy,The Umbrella Academy: Season 3,3
India,IN,2022-07-10,TV,10,Ghost Doctor,,2
India,IN,2022-07-03,Films,1,Anek,,2
India,IN,2022-07-03,Films,2,Bhool Bhulaiyaa 2,,3
India,IN,2022-07-03,Films,3,Virata Parvam,,1
India,IN,2022-07-03,Films,4,Major (Hindi),,1
India,IN,2022-07-03,Films,5,Major (Telugu),,1
India,IN,2022-07-03,Films,6,The Man from Toronto,,2
India,IN,2022-07-03,Films,7,Kuttavum Shikshayum,,1
India,IN,2022-07-03,Films,8,RRR (Hindi),,7
India,IN,2022-07-03,Films,9,CBI 5: The Brain,,4
India,IN,2022-07-03,Films,10,Spider-Man: No Way Home,,3
India,IN,2022-07-03,TV,1,Stranger Things,Stranger Things 4,6
India,IN,2022-07-03,TV,2,She,She: Season 2,3
India,IN,2022-07-03,TV,3,The Umbrella Academy,The Umbrella Academy: Season 3,2
India,IN,2022-07-03,TV,4,She,She: Season 1,6
India,IN,2022-07-03,TV,5,Man Vs Bee,Man Vs Bee: Season 1,2
India,IN,2022-07-03,TV,6,Stranger Things,,6
India,IN,2022-07-03,TV,7,Money Heist: Korea - Joint Economic Area,Money Heist: Korea - Joint Economic Area: Season 1,2
India,IN,2022-07-03,TV,8,Stranger Things,Stranger Things 2,6
India,IN,2022-07-03,TV,9,Ghost Doctor,,1
India,IN,2022-07-03,TV,10,Stranger Things,Stranger Things 3,6
India,IN,2022-06-26,Films,1,Bhool Bhulaiyaa 2,,2
India,IN,2022-06-26,Films,2,Spider-Man: No Way Home,,2
India,IN,2022-06-26,Films,3,CBI 5: The Brain,,3
India,IN,2022-06-26,Films,4,Anek,,1
India,IN,2022-06-26,Films,5,RRR (Hindi),,6
India,IN,2022-06-26,Films,6,Don,,3
India,IN,2022-06-26,Films,7,Bad Boys for Life,,1
India,IN,2022-06-26,Films,8,The Man from Toronto,,1
India,IN,2022-06-26,Films,9,Gangubai Kathiawadi,,9
India,IN,2022-06-26,Films,10,Spiderhead,,2
India,IN,2022-06-26,TV,1,She,She: Season 2,2
India,IN,2022-06-26,TV,2,The Umbrella Academy,The Umbrella Academy: Season 3,1
India,IN,2022-06-26,TV,3,Stranger Things,Stranger Things 4,5
India,IN,2022-06-26,TV,4,She,She: Season 1,5
India,IN,2022-06-26,TV,5,Money Heist: Korea - Joint Economic Area,Money Heist: Korea - Joint Economic Area: Season 1,1
India,IN,2022-06-26,TV,6,Stranger Things,Stranger Things 3,5
India,IN,2022-06-26,TV,7,Stranger Things,Stranger Things 2,5
India,IN,2022-06-26,TV,8,Man Vs Bee,Man Vs Bee: Season 1,1
India,IN,2022-06-26,TV,9,Stranger Things,,5
India,IN,2022-06-26,TV,10,Peaky Blinders,Peaky Blinders: Season 6,3
India,IN,2022-06-19,Films,1,CBI 5: The Brain,,2
India,IN,2022-06-19,Films,2,Bhool Bhulaiyaa 2,,1
India,IN,2022-06-19,Films,3,Spider-Man: No Way Home,,1
India,IN,2022-06-19,Films,4,Don,,2
India,IN,2022-06-19,Films,5,RRR (Hindi),,5
India,IN,2022-06-19,Films,6,Gangubai Kathiawadi,,8
India,IN,2022-06-19,Films,7,Jersey,,5
India,IN,2022-06-19,Films,8,Raw (Hindi),,6
India,IN,2022-06-19,Films,9,Interceptor,,3
India,IN,2022-06-19,Films,10,Spiderhead,,1
India,IN,2022-06-19,TV,1,She,She: Season 2,1
India,IN,2022-06-19,TV,2,Stranger Things,Stranger Things 4,4
India,IN,2022-06-19,TV,3,She,She: Season 1,4
India,IN,2022-06-19,TV,4,Peaky Blinders,Peaky Blinders: Season 6,2
India,IN,2022-06-19,TV,5,Stranger Things,Stranger Things 2,4
India,IN,2022-06-19,TV,6,Stranger Things,Stranger Things 3,4
India,IN,2022-06-19,TV,7,Stranger Things,,4
India,IN,2022-06-19,TV,8,First Kill,First Kill: Season 1,2
India,IN,2022-06-19,TV,9,All of Us Are Dead,All of Us Are Dead: Season 1,21
India,IN,2022-06-19,TV,10,Squid Game,Squid Game: Season 1,28
India,IN,2022-06-12,Films,1,Don,,1
India,IN,2022-06-12,Films,2,RRR (Hindi),,4
India,IN,2022-06-12,Films,3,Interceptor,,2
India,IN,2022-06-12,Films,4,CBI 5: The Brain,,1
India,IN,2022-06-12,Films,5,Jana Gana Mana,,2
India,IN,2022-06-12,Films,6,Jersey,,4
India,IN,2022-06-12,Films,7,Gangubai Kathiawadi,,7
India,IN,2022-06-12,Films,8,Jana 2022 (Telugu),,2
India,IN,2022-06-12,Films,9,Raw (Hindi),,5
India,IN,2022-06-12,Films,10,Hustle,,1
India,IN,2022-06-12,TV,1,Stranger Things,Stranger Things 4,3
India,IN,2022-06-12,TV,2,Stranger Things,,3
India,IN,2022-06-12,TV,3,Stranger Things,Stranger Things 2,3
India,IN,2022-06-12,TV,4,Stranger Things,Stranger Things 3,3
India,IN,2022-06-12,TV,5,Peaky Blinders,Peaky Blinders: Season 6,1
India,IN,2022-06-12,TV,6,She,She: Season 1,3
