country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10
Japan,JP,2022-04-24,TV,10,Love (ft. Marriage and Divorce),Love (ft. Marriage and Divorce): Season 3,6
Japan,JP,2022-04-17,Films,1,Violet Evergarden the Movie,,1
Japan,JP,2022-04-17,Films,2,Yaksha: Ruthless Operations,,2
Japan,JP,2022-04-17,Films,3,Fantastic Beasts: The Crimes of Grindelwald,,5
Japan,JP,2022-04-17,Films,4,Love Like the Falling Petals,,4
Japan,JP,2022-04-17,Films,5,Fantastic Beasts and Where To Find Them,,4
Japan,JP,2022-04-17,Films,6,The In Between,,1
Japan,JP,2022-04-17,Films,7,Sniper: Assassin's End,,2
Japan,JP,2022-04-17,Films,8,Choose or Die,,1
Japan,JP,2022-04-17,Films,9,Midway,,3
Japan,JP,2022-04-17,Films,10,Kuroko's Basketball: Last Game,,3
Japan,JP,2022-04-17,TV,1,Business Proposal,Business Proposal: Season 1,7
Japan,JP,2022-04-17,TV,2,Forecasting Love and Weather,Forecasting Love and Weather: Season 1,9
Japan,JP,2022-04-17,TV,3,Thirty-Nine,Thirty-Nine: Season 1,9
Japan,JP,2022-04-17,TV,4,Twenty Five Twenty One,Twenty Five Twenty One: Season 1,8
Japan,JP,2022-04-17,TV,5,Extraordinary You,Extraordinary You: Season 1,2
Japan,JP,2022-04-17,TV,6,SPY x FAMILY,SPY x FAMILY: Season 1,1
Japan,JP,2022-04-17,TV,7,Crash Landing on You,Crash Landing on You: Season 1,42
Japan,JP,2022-04-17,TV,8,The Rising of the Shield Hero,The Rising of the Shield Hero: Season 1,1
Japan,JP,2022-04-17,TV,9,Itaewon Class,Itaewon Class: Season 1,39
Japan,JP,2022-04-17,TV,10,Love (ft. Marriage and Divorce),Love (ft. Marriage and Divorce): Season 3,5
Japan,JP,2022-04-10,Films,1,Love Like the Falling Petals,,3
Japan,JP,2022-04-10,Films,2,Fantastic Beasts: The Crimes of Grindelwald,,4
Japan,JP,2022-04-10,Films,3,Kuroko's Basketball: Last Game,,2
Japan,JP,2022-04-10,Films,4,Midway,,2
Japan,JP,2022-04-10,Films,5,Resident Evil: The Final Chapter,,1
Japan,JP,2022-04-10,Films,6,Yaksha: Ruthless Operations,,1
Japan,JP,2022-04-10,Films,7,Sniper: Assassin's End,,1
Japan,JP,2022-04-10,Films,8,Fantastic Beasts and Where To Find Them,,3
Japan,JP,2022-04-10,Films,9,The Town of Headcounts,,1
Japan,JP,2022-04-10,Films,10,Sing,,7
Japan,JP,2022-04-10,TV,1,Business Proposal,Business Proposal: Season 1,6
Japan,JP,2022-04-10,TV,2,Forecasting Love and Weather,Forecasting Love and Weather: Season 1,8
Japan,JP,2022-04-10,TV,3,Twenty Five Twenty One,Twenty Five Twenty One: Season 1,7
Japan,JP,2022-04-10,TV,4,Thirty-Nine,Thirty-Nine: Season 1,8
Japan,JP,2022-04-10,TV,5,Crash Landing on You,Crash Landing on You: Season 1,41
Japan,JP,2022-04-10,TV,6,Thermae Romae Novae,Thermae Romae Novae: Season 1,2
Japan,JP,2022-04-10,TV,7,Itaewon Class,Itaewon Class: Season 1,38
Japan,JP,2022-04-10,TV,8,Extraordinary You,Extraordinary You: Season 1,1
Japan,JP,2022-04-10,TV,9,Kuroko's Basketball,Kuroko's Basketball: Season 1,1
Japan,JP,2022-04-10,TV,10,Sket Dance,Sket Dance: Season 1,1
Japan,JP,2022-04-03,Films,1,Love Like the Falling Petals,,2
Japan,JP,2022-04-03,Films,2,One in a Hundred Thousand,,1
Japan,JP,2022-04-03,Films,3,Kuroko's Basketball: Last Game,,1
Japan,JP,2022-04-03,Films,4,Midway,,1
Japan,JP,2022-04-03,Films,5,The Invisible Man,,1
Japan,JP,2022-04-03,Films,6,A Family,,1
Japan,JP,2022-04-03,Films,7,Sing,,6
Japan,JP,2022-04-03,Films,8,The Outsider,,1
Japan,JP,2022-04-03,Films,9,Fantastic Beasts: The Crimes of Grindelwald,,3
Japan,JP,2022-04-03,Films,10,John Wick: Chapter 3 - Parabellum,,2
Japan,JP,2022-04-03,TV,1,Business Proposal,Business Proposal: Season 1,5
Japan,JP,2022-04-03,TV,2,Thirty-Nine,Thirty-Nine: Season 1,7
Japan,JP,2022-04-03,TV,3,Forecasting Love and Weather,Forecasting Love and Weather: Season 1,7
Japan,JP,2022-04-03,TV,4,Twenty Five Twenty One,Twenty Five Twenty One: Season 1,6
Japan,JP,2022-04-03,TV,5,Last One Standing,Last One Standing: Season 1,4
Japan,JP,2022-04-03,TV,6,Thermae Romae Novae,Thermae Romae Novae: Season 1,1
Japan,JP,2022-04-03,TV,7,Crash Landing on You,Crash Landing on You: Season 1,40
Japan,JP,2022-04-03,TV,8,Itaewon Class,Itaewon Class: Season 1,37
Japan,JP,2022-04-03,TV,9,Bridgerton,Bridgerton: Season 2,1
Japan,JP,2022-04-03,TV,10,The Blacklist,The Blacklist: Season 8,1
Japan,JP,2022-03-27,Films,1,Love Like the Falling Petals,,1
Japan,JP,2022-03-27,Films,2,Black Crab,,2
Japan,JP,2022-03-27,Films,3,John Wick: Chapter 3 - Parabellum,,1
Japan,JP,2022-03-27,Films,4,The Adam Project,,3
Japan,JP,2022-03-27,Films,5,Sing,,5
Japan,JP,2022-03-27,Films,6,Rescued by Ruby,,2
Japan,JP,2022-03-27,Films,7,Dolittle,,1
Japan,JP,2022-03-27,Films,8,Oblivion,,1
Japan,JP,2022-03-27,Films,9,Windfall,,1
Japan,JP,2022-03-27,Films,10,Rurouni Kenshin: The Beginning,,6
Japan,JP,2022-03-27,TV,1,Business Proposal,Business Proposal: Season 1,4
Japan,JP,2022-03-27,TV,2,Forecasting Love and Weather,Forecasting Love and Weather: Season 1,6
Japan,JP,2022-03-27,TV,3,Thirty-Nine,Thirty-Nine: Season 1,6
Japan,JP,2022-03-27,TV,4,Last One Standing,Last One Standing: Season 1,3
Japan,JP,2022-03-27,TV,5,Twenty Five Twenty One,Twenty Five Twenty One: Season 1,5
Japan,JP,2022-03-27,TV,6,Crash Landing on You,Crash Landing on You: Season 1,39
Japan,JP,2022-03-27,TV,7,The Cursed,,1
Japan,JP,2022-03-27,TV,8,Love (ft. Marriage and Divorce),Love (ft. Marriage and Divorce): Season 3,4
Japan,JP,2022-03-27,TV,9,Kotaro Lives Alone,Kotaro Lives Alone: Season 1,2
Japan,JP,2022-03-27,TV,10,Itaewon Class,Itaewon Class: Season 1,36
Japan,JP,2022-03-20,Films,1,The Adam Project,,2
Japan,JP,2022-03-20,Films,2,Black Crab,,1
Japan,JP,2022-03-20,Films,3,Black and Blue,,2
Japan,JP,2022-03-20,Films,4,Sing,,4
Japan,JP,2022-03-20,Films,5,Peppermint,,1
Japan,JP,2022-03-20,Films,6,A Quiet Place Part II,,2
Japan,JP,2022-03-20,Films,7,Rescued by Ruby,,1
Japan,JP,2022-03-20,Films,8,Rurouni Kenshin: The Beginning,,5
Japan,JP,2022-03-20,Films,9,Rurouni Kenshin: The Final,,8
Japan,JP,2022-03-20,Films,10,Parasite in Love,,1
Japan,JP,2022-03-20,TV,1,Last One Standing,Last One Standing: Season 1,2
Japan,JP,2022-03-20,TV,2,Forecasting Love and Weather,Forecasting Love and Weather: Season 1,5
Japan,JP,2022-03-20,TV,3,Thirty-Nine,Thirty-Nine: Season 1,5
Japan,JP,2022-03-20,TV,4,Business Proposal,Business Proposal: Season 1,3
Japan,JP,2022-03-20,TV,5,Kotaro Lives Alone,Kotaro Lives Alone: Season 1,1
Japan,JP,2022-03-20,TV,6,Twenty Five Twenty One,Twenty Five Twenty One: Season 1,4
Japan,JP,2022-03-20,TV,7,Juvenile Justice,Juvenile Justice: Season 1,4
Japan,JP,2022-03-20,TV,8,Crash Landing on You,Crash Landing on You: Season 1,38
Japan,JP,2022-03-20,TV,9,Love (ft. Marriage and Divorce),Love (ft. Marriage and Divorce): Season 3,3
Japan,JP,2022-03-20,TV,10,Itaewon Class,Itaewon Class: Season 1,35
Japan,JP,2022-03-13,Films,1,A Quiet Place Part II,,1
Japan,JP,2022-03-13,Films,2,The Adam Project,,1
Japan,JP,2022-03-13,Films,3,Wotakoi: Love is Hard for Otaku,,1
Japan,JP,2022-03-13,Films,4,Rurouni Kenshin: The Beginning,,4
Japan,JP,2022-03-13,Films,5,FullMetal Alchemist,,2
Japan,JP,2022-03-13,Films,6,The Pirates: The Last Royal Treasure,,2
Japan,JP,2022-03-13,Films,7,Black and Blue,,1
Japan,JP,2022-03-13,Films,8,Sing,,3
Japan,JP,2022-03-13,Films,9,The Weekend Away,,2
Japan,JP,2022-03-13,Films,10,The Negotiation,,2
Japan,JP,2022-03-13,TV,1,Last One Standing,Last One Standing: Season 1,1
Japan,JP,2022-03-13,TV,2,Juvenile Justice,Juvenile Justice: Season 1,3
Japan,JP,2022-03-13,TV,3,Forecasting Love and Weather,Forecasting Love and Weather: Season 1,4
Japan,JP,2022-03-13,TV,4,Business Proposal,Business Proposal: Season 1,2
Japan,JP,2022-03-13,TV,5,Crash Landing on You,Crash Landing on You: Season 1,37
Japan,JP,2022-03-13,TV,6,Twenty Five Twenty One,Twenty Five Twenty One: Season 1,3
Japan,JP,2022-03-13,TV,7,Thirty-Nine,Thirty-Nine: Season 1,4
Japan,JP,2022-03-13,TV,8,Fishbowl Wives,Fishbowl Wives: Season 1,4
Japan,JP,2022-03-13,TV,9,All of Us Are Dead,All of Us Are Dead: Season 1,7
Japan,JP,2022-03-13,TV,10,Love (ft. Marriage and Divorce),Love (ft. Marriage and Divorce): Season 3,2
Japan,JP,2022-03-06,Films,1,FullMetal Alchemist,,1
Japan,JP,2022-03-06,Films,2,Mortal Kombat,,2
Japan,JP,2022-03-06,Films,3,Rurouni Kenshin: The Beginning,,3
Japan,JP,2022-03-06,Films,4,The Pirates: The Last Royal Treasure,,1
Japan,JP,2022-03-06,Films,5,The Negotiation,,1
Japan,JP,2022-03-06,Films,6,The Weekend Away,,1
Japan,JP,2022-03-06,Films,7,Overlord,,1
Japan,JP,2022-03-06,Films,8,Rurouni Kenshin: The Final,,7
Japan,JP,2022-03-06,Films,9,Against The Ice,,1
Japan,JP,2022-03-06,Films,10,Hope,,2
Japan,JP,2022-03-06,TV,1,Juvenile Justice,Juvenile Justice: Season 1,2
Japan,JP,2022-03-06,TV,2,Forecasting Love and Weather,Forecasting Love and Weather: Season 1,3
Japan,JP,2022-03-06,TV,3,Thirty-Nine,Thirty-Nine: Season 1,3
Japan,JP,2022-03-06,TV,4,Fishbowl Wives,Fishbowl Wives: Season 1,3
Japan,JP,2022-03-06,TV,5,Crash Landing on You,Crash Landing on You: Season 1,36
Japan,JP,2022-03-06,TV,6,All of Us Are Dead,All of Us Are Dead: Season 1,6
Japan,JP,2022-03-06,TV,7,Twenty Five Twenty One,Twenty Five Twenty One: Season 1,2
Japan,JP,2022-03-06,TV,8,Itaewon Class,Itaewon Class: Season 1,34
Japan,JP,2022-03-06,TV,9,Business Proposal,Business Proposal: Season 1,1
Japan,JP,2022-03-06,TV,10,Love (ft. Marriage and Divorce),Love (ft. Marriage and Divorce): Season 3,1
Japan,JP,2022-02-27,Films,1,Rurouni Kenshin: The Beginning,,2
Japan,JP,2022-02-27,Films,2,Mortal Kombat,,1
Japan,JP,2022-02-27,Films,3,Hope,,1
Japan,JP,2022-02-27,Films,4,Rurouni Kenshin: The Final,,6
Japan,JP,2022-02-27,Films,5,Seventh Son,,2
Japan,JP,2022-02-27,Films,6,Texas Chainsaw Massacre,,2
Japan,JP,2022-02-27,Films,7,Charlie and the Chocolate Factory,,2
Japan,JP,2022-02-27,Films,8,Asakusa Kid,,11
Japan,JP,2022-02-27,Films,9,True Scary Story -Accident property entertainer-,,2
Japan,JP,2022-02-27,Films,10,Sunny: Our Hearts Beat Together,,1
Japan,JP,2022-02-27,TV,1,Fishbowl Wives,Fishbowl Wives: Season 1,2
Japan,JP,2022-02-27,TV,2,Forecasting Love and Weather,Forecasting Love and Weather: Season 1,2
Japan,JP,2022-02-27,TV,3,All of Us Are Dead,All of Us Are Dead: Season 1,5
Japan,JP,2022-02-27,TV,4,Thirty-Nine,Thirty-Nine: Season 1,2
Japan,JP,2022-02-27,TV,5,Crash Landing on You,Crash Landing on You: Season 1,35
Japan,JP,2022-02-27,TV,6,Love is Blind: Japan,Love is Blind: Japan: Season 1,3
Japan,JP,2022-02-27,TV,7,Juvenile Justice,Juvenile Justice: Season 1,1
Japan,JP,2022-02-27,TV,8,Itaewon Class,Itaewon Class: Season 1,33
Japan,JP,2022-02-27,TV,9,Twenty Five Twenty One,Twenty Five Twenty One: Season 1,1
Japan,JP,2022-02-27,TV,10,Our Beloved Summer,Our Beloved Summer: Season 1,11
Japan,JP,2022-02-20,Films,1,Love and Leashes,,2
Japan,JP,2022-02-20,Films,2,Texas Chainsaw Massacre,,1
Japan,JP,2022-02-20,Films,3,Rurouni Kenshin: The Beginning,,1
Japan,JP,2022-02-20,Films,4,Rurouni Kenshin: The Final,,5
Japan,JP,2022-02-20,Films,5,Stigmatized Properties,,3
Japan,JP,2022-02-20,Films,6,True Scary Story -Accident property entertainer-,,1
Japan,JP,2022-02-20,Films,7,Charlie and the Chocolate Factory,,1
Japan,JP,2022-02-20,Films,8,Fistful of Vengeance,,1
Japan,JP,2022-02-20,Films,9,Seventh Son,,1
Japan,JP,2022-02-20,Films,10,Don't Look Up,,9
Japan,JP,2022-02-20,TV,1,Fishbowl Wives,Fishbowl Wives: Season 1,1
Japan,JP,2022-02-20,TV,2,All of Us Are Dead,All of Us Are Dead: Season 1,4
Japan,JP,2022-02-20,TV,3,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc,11
Japan,JP,2022-02-20,TV,4,Crash Landing on You,Crash Landing on You: Season 1,34
Japan,JP,2022-02-20,TV,5,Forecasting Love and Weather,Forecasting Love and Weather: Season 1,1
Japan,JP,2022-02-20,TV,6,Love is Blind: Japan,Love is Blind: Japan: Season 1,2
Japan,JP,2022-02-20,TV,7,Thirty-Nine,Thirty-Nine: Season 1,1
Japan,JP,2022-02-20,TV,8,Our Beloved Summer,Our Beloved Summer: Season 1,10
Japan,JP,2022-02-20,TV,9,Itaewon Class,Itaewon Class: Season 1,32
Japan,JP,2022-02-20,TV,10,Inventing Anna,Inventing Anna: Limited Series,1
Japan,JP,2022-02-13,Films,1,Stigmatized Properties,,2
Japan,JP,2022-02-13,Films,2,Rurouni Kenshin: The Final,,4
Japan,JP,2022-02-13,Films,3,Love and Leashes,,1
Japan,JP,2022-02-13,Films,4,Child of Kamiari Month,,1
Japan,JP,2022-02-13,Films,5,It’s Your Fault That My Heart Beats,,2
Japan,JP,2022-02-13,Films,6,The Privilege,,1
Japan,JP,2022-02-13,Films,7,The Tinder Swindler,,1
Japan,JP,2022-02-13,Films,8,Mission: Impossible III,,2
Japan,JP,2022-02-13,Films,9,Don't Look Up,,8
Japan,JP,2022-02-13,Films,10,Asakusa Kid,,10
Japan,JP,2022-02-13,TV,1,All of Us Are Dead,All of Us Are Dead: Season 1,3
Japan,JP,2022-02-13,TV,2,Crash Landing on You,Crash Landing on You: Season 1,33
Japan,JP,2022-02-13,TV,3,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc,10
Japan,JP,2022-02-13,TV,4,Avalanche,Avalanche: Season 1,2
Japan,JP,2022-02-13,TV,5,Our Beloved Summer,Our Beloved Summer: Season 1,9
Japan,JP,2022-02-13,TV,6,Itaewon Class,Itaewon Class: Season 1,31
Japan,JP,2022-02-13,TV,7,Love is Blind: Japan,Love is Blind: Japan: Season 1,1
Japan,JP,2022-02-13,TV,8,"Banished from the Hero's Party, I Decided to Live a Quiet Life in the Countryside","Banished from the Hero's Party, I Decided to Live a Quiet Life in the Countryside: Season 1",2
Japan,JP,2022-02-13,TV,9,The King's Affection,The King's Affection: Season 1,17
Japan,JP,2022-02-13,TV,10,Squid Game,Squid Game: Season 1,18
Japan,JP,2022-02-06,Films,1,Stigmatized Properties,,1
Japan,JP,2022-02-06,Films,2,Rurouni Kenshin: The Final,,3
Japan,JP,2022-02-06,Films,3,It’s Your Fault That My Heart Beats,,1
Japan,JP,2022-02-06,Films,4,Intolerance,,2
Japan,JP,2022-02-06,Films,5,"Love Me, Love Me Not",,3
Japan,JP,2022-02-06,Films,6,Asakusa Kid,,9
Japan,JP,2022-02-06,Films,7,Mission: Impossible III,,1
Japan,JP,2022-02-06,Films,8,Don't Look Up,,7
Japan,JP,2022-02-06,Films,9,The Spy Gone North,,1
Japan,JP,2022-02-06,Films,10,Home Team,,1
Japan,JP,2022-02-06,TV,1,All of Us Are Dead,All of Us Are Dead: Season 1,2
Japan,JP,2022-02-06,TV,2,Our Beloved Summer,Our Beloved Summer: Season 1,8
Japan,JP,2022-02-06,TV,3,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc,9
Japan,JP,2022-02-06,TV,4,Crash Landing on You,Crash Landing on You: Season 1,32
Japan,JP,2022-02-06,TV,5,"Banished from the Hero's Party, I Decided to Live a Quiet Life in the Countryside","Banished from the Hero's Party, I Decided to Live a Quiet Life in the Countryside: Season 1",1
Japan,JP,2022-02-06,TV,6,Itaewon Class,Itaewon Class: Season 1,30
Japan,JP,2022-02-06,TV,7,Avalanche,Avalanche: Season 1,1
Japan,JP,2022-02-06,TV,8,Single’s Inferno,Single’s Inferno: Season 1,5
Japan,JP,2022-02-06,TV,9,Dr. Romantic,Dr. Romantic: Season 1,4
Japan,JP,2022-02-06,TV,10,Golden Kamuy,Golden Kamuy: Season 3,1
Japan,JP,2022-01-30,Films,1,Rurouni Kenshin: The Final,,2
Japan,JP,2022-01-30,Films,2,Intolerance,,1
Japan,JP,2022-01-30,Films,3,"Love Me, Love Me Not",,2
Japan,JP,2022-01-30,Films,4,Asakusa Kid,,8
Japan,JP,2022-01-30,Films,5,Escape from Pretoria,,1
Japan,JP,2022-01-30,Films,6,The Divine Fury,,2
Japan,JP,2022-01-30,Films,7,Don't Look Up,,6
Japan,JP,2022-01-30,Films,8,The Royal Treatment,,1
Japan,JP,2022-01-30,Films,9,Spider-Man: Far from Home,,5
Japan,JP,2022-01-30,Films,10,Rurouni Kenshin: Origins,,1
Japan,JP,2022-01-30,TV,1,All of Us Are Dead,All of Us Are Dead: Season 1,1
Japan,JP,2022-01-30,TV,2,Our Beloved Summer,Our Beloved Summer: Season 1,7
Japan,JP,2022-01-30,TV,3,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc,8
Japan,JP,2022-01-30,TV,4,Crash Landing on You,Crash Landing on You: Season 1,31
Japan,JP,2022-01-30,TV,5,Single’s Inferno,Single’s Inferno: Season 1,4
Japan,JP,2022-01-30,TV,6,The Journalist,The Journalist: Season 1,3
Japan,JP,2022-01-30,TV,7,Dr. Romantic,Dr. Romantic: Season 1,3
Japan,JP,2022-01-30,TV,8,Itaewon Class,Itaewon Class: Season 1,29
Japan,JP,2022-01-30,TV,9,Beautiful Gong Shim,Beautiful Gong Shim: Season 1,3
Japan,JP,2022-01-30,TV,10,The King's Affection,The King's Affection: Season 1,16
Japan,JP,2022-01-23,Films,1,Rurouni Kenshin: The Final,,1
Japan,JP,2022-01-23,Films,2,The Divine Fury,,1
Japan,JP,2022-01-23,Films,3,Dynasty Warriors,,1
Japan,JP,2022-01-23,Films,4,"Love Me, Love Me Not",,1
Japan,JP,2022-01-23,Films,5,Asakusa Kid,,7
Japan,JP,2022-01-23,Films,6,Don't Look Up,,5
Japan,JP,2022-01-23,Films,7,John Wick: Chapter 2,,2
Japan,JP,2022-01-23,Films,8,Spider-Man: Far from Home,,4
Japan,JP,2022-01-23,Films,9,The Great War of Archimedes,,2
Japan,JP,2022-01-23,Films,10,John Wick,,2
Japan,JP,2022-01-23,TV,1,The Journalist,The Journalist: Season 1,2
Japan,JP,2022-01-23,TV,2,Our Beloved Summer,Our Beloved Summer: Season 1,6
Japan,JP,2022-01-23,TV,3,Single’s Inferno,Single’s Inferno: Season 1,3
Japan,JP,2022-01-23,TV,4,Dr. Romantic,Dr. Romantic: Season 1,2
Japan,JP,2022-01-23,TV,5,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc,7
Japan,JP,2022-01-23,TV,6,Crash Landing on You,Crash Landing on You: Season 1,30
Japan,JP,2022-01-23,TV,7,Beautiful Gong Shim,Beautiful Gong Shim: Season 1,2
Japan,JP,2022-01-23,TV,8,Itaewon Class,Itaewon Class: Season 1,28
Japan,JP,2022-01-23,TV,9,Jujutsu Kaisen,Jujutsu Kaisen: Season 1,5
Japan,JP,2022-01-23,TV,10,The King's Affection,The King's Affection: Season 1,15
Japan,JP,2022-01-16,Films,1,The Great War of Archimedes,,1
Japan,JP,2022-01-16,Films,2,Asakusa Kid,,6
Japan,JP,2022-01-16,Films,3,Don't Look Up,,4
Japan,JP,2022-01-16,Films,4,Fantastic Beasts: The Crimes of Grindelwald,,2
Japan,JP,2022-01-16,Films,5,Fantastic Beasts and Where To Find Them,,2
Japan,JP,2022-01-16,Films,6,Spider-Man: Far from Home,,3
Japan,JP,2022-01-16,Films,7,The Little Things,,2
Japan,JP,2022-01-16,Films,8,John Wick: Chapter 2,,1
Japan,JP,2022-01-16,Films,9,John Wick,,1
Japan,JP,2022-01-16,Films,10,Mother/Android,,1
Japan,JP,2022-01-16,TV,1,Single’s Inferno,Single’s Inferno: Season 1,2
Japan,JP,2022-01-16,TV,2,Dr. Romantic,Dr. Romantic: Season 1,1
Japan,JP,2022-01-16,TV,3,Our Beloved Summer,Our Beloved Summer: Season 1,5
Japan,JP,2022-01-16,TV,4,Jujutsu Kaisen,Jujutsu Kaisen: Season 1,4
Japan,JP,2022-01-16,TV,5,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc,6
Japan,JP,2022-01-16,TV,6,The Journalist,The Journalist: Season 1,1
Japan,JP,2022-01-16,TV,7,Crash Landing on You,Crash Landing on You: Season 1,29
Japan,JP,2022-01-16,TV,8,Beautiful Gong Shim,Beautiful Gong Shim: Season 1,1
Japan,JP,2022-01-16,TV,9,Itaewon Class,Itaewon Class: Season 1,27
Japan,JP,2022-01-16,TV,10,The King's Affection,The King's Affection: Season 1,14
Japan,JP,2022-01-09,Films,1,Asakusa Kid,,5
Japan,JP,2022-01-09,Films,2,Don't Look Up,,3
Japan,JP,2022-01-09,Films,3,Fantastic Beasts and Where To Find Them,,1
Japan,JP,2022-01-09,Films,4,Fantastic Beasts: The Crimes of Grindelwald,,1
Japan,JP,2022-01-09,Films,5,The Little Things,,1
Japan,JP,2022-01-09,Films,6,Blumhouse's Fantasy Island,,1
Japan,JP,2022-01-09,Films,7,"Kiss Him, Not Me",,1
Japan,JP,2022-01-09,Films,8,King Arthur: Legend of the Sword,,1
Japan,JP,2022-01-09,Films,9,Spider-Man: Far from Home,,2
Japan,JP,2022-01-09,Films,10,Iron Man,,1
Japan,JP,2022-01-09,TV,1,Jujutsu Kaisen,Jujutsu Kaisen: Season 1,3
Japan,JP,2022-01-09,TV,2,Single’s Inferno,Single’s Inferno: Season 1,1
Japan,JP,2022-01-09,TV,3,Crash Landing on You,Crash Landing on You: Season 1,28
Japan,JP,2022-01-09,TV,4,Our Beloved Summer,Our Beloved Summer: Season 1,4
Japan,JP,2022-01-09,TV,5,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc,5
Japan,JP,2022-01-09,TV,6,Squid Game,Squid Game: Season 1,17
Japan,JP,2022-01-09,TV,7,The King's Affection,The King's Affection: Season 1,13
Japan,JP,2022-01-09,TV,8,Itaewon Class,Itaewon Class: Season 1,26
Japan,JP,2022-01-09,TV,9,ONE PIECE,ONE PIECE: Wano Country (Ep.892 - Ep.1000),6
Japan,JP,2022-01-09,TV,10,The Crowned Clown,,1
Japan,JP,2022-01-02,Films,1,Don't Look Up,,2
Japan,JP,2022-01-02,Films,2,Asakusa Kid,,4
Japan,JP,2022-01-02,Films,3,THE FABLE,,3
Japan,JP,2022-01-02,Films,4,Liar × Liar,,3
Japan,JP,2022-01-02,Films,5,Along with the Gods: The Two Worlds,,2
Japan,JP,2022-01-02,Films,6,Diner,,1
Japan,JP,2022-01-02,Films,7,Red Notice,,7
Japan,JP,2022-01-02,Films,8,Along with the Gods: The Last 49 Days,,1
Japan,JP,2022-01-02,Films,9,The Unforgivable,,4
Japan,JP,2022-01-02,Films,10,Spider-Man: Far from Home,,1
Japan,JP,2022-01-02,TV,1,Jujutsu Kaisen,Jujutsu Kaisen: Season 1,2
Japan,JP,2022-01-02,TV,2,Squid Game,Squid Game: Season 1,16
Japan,JP,2022-01-02,TV,3,The Silent Sea,The Silent Sea: Season 1,1
Japan,JP,2022-01-02,TV,4,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc,4
Japan,JP,2022-01-02,TV,5,The King's Affection,The King's Affection: Season 1,12
Japan,JP,2022-01-02,TV,6,Crash Landing on You,Crash Landing on You: Season 1,27
Japan,JP,2022-01-02,TV,7,Our Beloved Summer,Our Beloved Summer: Season 1,3
Japan,JP,2022-01-02,TV,8,ONE PIECE,ONE PIECE: Wano Country (Ep.892 - Ep.1000),5
Japan,JP,2022-01-02,TV,9,Spirit Chronicles,Spirit Chronicles: Season 1,1
Japan,JP,2022-01-02,TV,10,Emily in Paris,Emily in Paris: Season 2,2
Japan,JP,2021-12-26,Films,1,Asakusa Kid,,3
Japan,JP,2021-12-26,Films,2,Don't Look Up,,1
Japan,JP,2021-12-26,Films,3,THE FABLE,,2
Japan,JP,2021-12-26,Films,4,Liar × Liar,,2
Japan,JP,2021-12-26,Films,5,Along with the Gods: The Two Worlds,,1
Japan,JP,2021-12-26,Films,6,The Matrix,,3
Japan,JP,2021-12-26,Films,7,Us,,1
Japan,JP,2021-12-26,Films,8,The Unforgivable,,3
Japan,JP,2021-12-26,Films,9,The Matrix Reloaded,,1
Japan,JP,2021-12-26,Films,10,Silver Spoon,,1
Japan,JP,2021-12-26,TV,1,The King's Affection,The King's Affection: Season 1,11
Japan,JP,2021-12-26,TV,2,ONE PIECE,ONE PIECE: Wano Country (Ep.892 - Ep.1000),4
Japan,JP,2021-12-26,TV,3,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc,3
Japan,JP,2021-12-26,TV,4,Emily in Paris,Emily in Paris: Season 2,1
Japan,JP,2021-12-26,TV,5,Jujutsu Kaisen,Jujutsu Kaisen: Season 1,1
Japan,JP,2021-12-26,TV,6,Squid Game,Squid Game: Season 1,15
Japan,JP,2021-12-26,TV,7,Our Beloved Summer,Our Beloved Summer: Season 1,2
Japan,JP,2021-12-26,TV,8,Crash Landing on You,Crash Landing on You: Season 1,26
Japan,JP,2021-12-26,TV,9,The Witcher,The Witcher: Season 2,1
Japan,JP,2021-12-26,TV,10,Itaewon Class,Itaewon Class: Season 1,25
Japan,JP,2021-12-19,Films,1,Asakusa Kid,,2
Japan,JP,2021-12-19,Films,2,THE FABLE,,1
Japan,JP,2021-12-19,Films,3,The Unforgivable,,2
Japan,JP,2021-12-19,Films,4,The Matrix,,2
Japan,JP,2021-12-19,Films,5,Back to the Outback,,1
Japan,JP,2021-12-19,Films,6,Liar × Liar,,1
Japan,JP,2021-12-19,Films,7,Anna,,3
Japan,JP,2021-12-19,Films,8,Masked Ward,,3
Japan,JP,2021-12-19,Films,9,Red Notice,,6
Japan,JP,2021-12-19,Films,10,Clover,,1
Japan,JP,2021-12-19,TV,1,The King's Affection,The King's Affection: Season 1,10
